phase,contract_id,min_side_literals,min_main_literals,min_positive_choices,records,problems,families,aggregate_ratio,p95_ratio,maximum_problem_median_ratio,problem_balanced_median_ratio,maximum_estimated_bytes,sample_eligible,calibration_gate
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,7,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,7,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,8,0,381,8,2,20.882461401327777,10.739503252513305,141.94428152492668,29.464817440623893,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,8,4,374,8,2,20.90856696741132,10.807681088964511,141.94428152492668,29.464817440623893,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,8,8,354,8,2,20.86707994506943,10.65950744558992,141.94428152492668,29.464817440623893,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,8,16,323,7,1,20.555835215209758,10.684367988032909,149.34604105571847,25.192307692307693,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,8,32,187,7,1,18.43524765461964,7.737912151928231,217.30565583634177,25.043908738699958,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,8,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,9,0,316,5,2,20.7611130372058,10.539564571128793,170.23421588594704,40.09985528219971,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,9,4,313,5,2,20.76418144211419,10.539564571128793,170.23421588594704,40.98625,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,9,8,305,5,2,20.774247288370027,10.539564571128793,170.23421588594704,47.828048780487805,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,9,16,288,4,1,20.548286286415607,10.34493913339576,170.23421588594704,94.72294816895909,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,9,32,168,4,1,18.186755562446702,7.906226475965157,217.30565583634177,40.12686116478167,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,9,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,10,0,284,5,2,20.206982430366473,10.34493913339576,149.46108663729808,43.50332594235033,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,10,4,284,5,2,20.206982430366473,10.34493913339576,149.46108663729808,43.50332594235033,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,10,8,281,5,2,20.22604880895317,10.34493913339576,149.46108663729808,40.09985528219971,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,10,16,276,4,1,20.1736941044821,10.05507435855532,149.34604105571847,89.50673827232909,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,10,32,165,4,1,17.949274314319172,7.906226475965157,217.30565583634177,39.017555091506466,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,10,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,11,0,235,5,2,19.775296167501402,9.493328278999241,231.6681818181818,39.20803183791606,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,11,4,235,5,2,19.775296167501402,9.493328278999241,231.6681818181818,39.20803183791606,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,11,8,233,4,1,19.828808969686325,9.493328278999241,231.6681818181818,94.33455923760707,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,11,16,232,4,1,19.81183703942264,9.493328278999241,231.6681818181818,94.27703644681726,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,11,32,148,4,1,17.825188540791828,7.579693094629156,217.30565583634177,38.836001489561525,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,11,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,12,0,209,5,2,18.963231072810036,6.954242391655017,223.37906976744185,35.98954468802698,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,12,4,209,5,2,18.963231072810036,6.954242391655017,223.37906976744185,35.98954468802698,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,12,8,208,4,1,19.028243302196877,6.954242391655017,223.37906976744185,92.72531566266252,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,12,16,207,4,1,19.0098808096814,6.954242391655017,223.37906976744185,92.66779287187273,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,12,32,127,4,1,17.011237819549564,7.391539645499231,217.30565583634177,34.24685266706922,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,6,12,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,2,0,1084,10,4,10.228905645450862,5.661052631578947,197.79032258064515,29.97450764446748,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,2,4,1082,10,4,10.228585129376574,5.661052631578947,197.79032258064515,29.97450764446748,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,2,8,1072,9,3,10.19959370173606,5.710615280594997,197.79032258064515,30.669603524229075,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,2,16,1037,8,2,10.114201575460548,5.739864864864865,210.2866043613707,29.383436895339365,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,2,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,2,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,3,0,1084,10,4,10.228905645450862,5.661052631578947,197.79032258064515,29.97450764446748,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,3,4,1082,10,4,10.228585129376574,5.661052631578947,197.79032258064515,29.97450764446748,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,3,8,1072,9,3,10.19959370173606,5.710615280594997,197.79032258064515,30.669603524229075,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,3,16,1037,8,2,10.114201575460548,5.739864864864865,210.2866043613707,29.383436895339365,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,3,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,3,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,4,0,1084,10,4,10.228905645450862,5.661052631578947,197.79032258064515,29.97450764446748,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,4,4,1082,10,4,10.228585129376574,5.661052631578947,197.79032258064515,29.97450764446748,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,4,8,1072,9,3,10.19959370173606,5.710615280594997,197.79032258064515,30.669603524229075,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,4,16,1037,8,2,10.114201575460548,5.739864864864865,210.2866043613707,29.383436895339365,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,4,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,4,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,5,0,1084,10,4,10.228905645450862,5.661052631578947,197.79032258064515,29.97450764446748,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,5,4,1082,10,4,10.228585129376574,5.661052631578947,197.79032258064515,29.97450764446748,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,5,8,1072,9,3,10.19959370173606,5.710615280594997,197.79032258064515,30.669603524229075,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,5,16,1037,8,2,10.114201575460548,5.739864864864865,210.2866043613707,29.383436895339365,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,5,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,5,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,6,0,1084,10,4,10.228905645450862,5.661052631578947,197.79032258064515,29.97450764446748,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,6,4,1082,10,4,10.228585129376574,5.661052631578947,197.79032258064515,29.97450764446748,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,6,8,1072,9,3,10.19959370173606,5.710615280594997,197.79032258064515,30.669603524229075,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,6,16,1037,8,2,10.114201575460548,5.739864864864865,210.2866043613707,29.383436895339365,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,6,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,6,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,7,0,1084,10,4,10.228905645450862,5.661052631578947,197.79032258064515,29.97450764446748,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,7,4,1082,10,4,10.228585129376574,5.661052631578947,197.79032258064515,29.97450764446748,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,7,8,1072,9,3,10.19959370173606,5.710615280594997,197.79032258064515,30.669603524229075,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,7,16,1037,8,2,10.114201575460548,5.739864864864865,210.2866043613707,29.383436895339365,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,7,32,190,8,2,18.52650036961268,7.737912151928231,217.30565583634177,30.815080179985515,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,7,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,8,0,292,8,2,20.443044999272523,10.625338812625689,213.62714508580342,32.75084423573128,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,8,4,290,8,2,20.452839916732728,10.625338812625689,213.62714508580342,32.75084423573128,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,8,8,282,8,2,20.39083372135134,10.625338812625689,213.62714508580342,32.75084423573128,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,8,16,263,7,1,20.173543300077107,10.475355409891888,216.978125,25.363451086956523,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,8,32,187,7,1,18.43524765461964,7.737912151928231,217.30565583634177,25.043908738699958,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,8,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,9,0,259,5,2,20.306899259871845,10.124693577381926,216.978125,48.569047619047616,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,9,4,259,5,2,20.306899259871845,10.124693577381926,216.978125,48.569047619047616,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,9,8,258,5,2,20.274905452198713,10.124693577381926,216.978125,46.533720930232555,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,9,16,244,4,1,20.07160195875624,10.124693577381926,216.978125,105.16703558407337,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,9,32,168,4,1,18.186755562446702,7.906226475965157,217.30565583634177,40.12686116478167,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,9,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,10,0,237,5,2,19.73383451417648,9.493328278999241,216.978125,52.651884700665185,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,10,4,237,5,2,19.73383451417648,9.493328278999241,216.978125,52.651884700665185,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,10,8,236,5,2,19.70111099797486,9.493328278999241,216.978125,40.09985528219971,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,10,16,232,4,1,19.65866289617812,9.493328278999241,216.978125,89.50673827232909,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,10,32,165,4,1,17.949274314319172,7.906226475965157,217.30565583634177,39.017555091506466,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,10,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,11,0,188,4,1,19.1939142977381,7.142112055059684,231.6681818181818,128.09307841895804,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,11,4,188,4,1,19.1939142977381,7.142112055059684,231.6681818181818,128.09307841895804,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,11,8,188,4,1,19.1939142977381,7.142112055059684,231.6681818181818,128.09307841895804,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,11,16,188,4,1,19.1939142977381,7.142112055059684,231.6681818181818,128.09307841895804,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,11,32,148,4,1,17.825188540791828,7.579693094629156,217.30565583634177,38.836001489561525,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,11,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,12,0,163,4,1,18.255525124013854,7.5212276214833755,223.37906976744185,126.4838348440135,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,12,4,163,4,1,18.255525124013854,7.5212276214833755,223.37906976744185,126.4838348440135,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,12,8,163,4,1,18.255525124013854,7.5212276214833755,223.37906976744185,126.4838348440135,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,12,16,163,4,1,18.255525124013854,7.5212276214833755,223.37906976744185,126.4838348440135,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,12,32,127,4,1,17.011237819549564,7.391539645499231,217.30565583634177,34.24685266706922,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,7,12,64,16,1,1,18.967243103929928,11.197131733280765,28.791719819088485,28.791719819088485,104968,False,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,8,2,0,239,7,2,19.144829050753877,10.05507435855532,149.72370766488413,40.13823738450604,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,8,2,4,239,7,2,19.144829050753877,10.05507435855532,149.72370766488413,40.13823738450604,104968,True,False
test,991520079bd9313a29acd5df185bf645f61cbceb42368392de63555c483c3c0f,8,2,8,239,7,2,19.144829050753877,10.05507435855532,149.72370766488413,40.13823738450604,104968,True,False
